dist,acc,ScaleFO,ScaleRes,bin_lo,bin_hi,density,uncertainty
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.5652,0.5966,817.8235627532299,10.801948629272337
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.5966,0.628,761.7761262689339,10.772688494486667
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.628,0.6594,719.3409961439709,10.99693417164434
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.6594,0.6908,642.5896724383683,10.374308673623048
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.6908,0.7222,612.4238148847072,9.875726631562785
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.7222,0.7536,564.2777961212927,8.88559275253713
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.7536,0.785,529.3280570829018,8.084390565300085
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.785,0.8164,503.8167491409166,7.620996431485595
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.8164,0.8478,463.7710518527572,7.355481156801823
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.8478,0.8792,441.4463034353008,6.636870711708731
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.8792,0.9106,406.70239276791585,6.616665386983091
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.9106,0.942,379.8841452026847,7.244250690149351
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.942,0.9734,364.30636017207195,6.439974981481414
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.9734,1.0048,355.78522920553183,5.837079409423836
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.0048,1.0362,317.76346944590875,5.599150302396741
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.0362,1.0676,308.8740088668461,5.6083947405944246
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.0676,1.099,280.22728655701076,5.33999065678168
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.099,1.1304,272.23693783223763,4.913539383138667
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.1304,1.1618,259.43390307238246,4.709830417772619
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.1618,1.1932,248.29933710059876,4.945490233535648
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.1932,1.2246,223.7410936711718,4.435594043474848
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.2246,1.256,220.81410082376303,4.29878869761503
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.256,1.2874,216.80711821349337,4.4061269551836
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.2874,1.3188,206.30114280834331,3.980310634614168
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.3188,1.3502,194.54065322113615,3.9193967055148735
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.3502,1.3816,179.93915990461457,4.0014549297497295
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.3816,1.413,178.48566378492364,3.912844586661425
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.413,1.4444,168.12610164279843,3.707338363415376
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.4444,1.4758,159.9587299486703,3.650378569333359
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.4758,1.5072,155.9398496409317,3.5689143071765073
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.5072,1.5386,150.86095186555454,3.4359190135523208
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.5386,1.57,147.40042466366992,3.15141310065439
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.57,1.6014,140.8046211393272,3.395228197254006
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.6014,1.6328,129.98119642176596,3.1199827745441677
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.6328,1.6642,121.40914708267292,3.0269155952892093
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.6642,1.6956,120.59062293359982,3.284731308110191
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.6956,1.727,121.0384533865027,3.254190742164902
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.727,1.7584,113.566812754359,2.801777904095373
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.7584,1.7898,109.57252972370576,2.7740106576595176
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.7898,1.8212,101.56601264482408,2.632379441877207
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.8212,1.8526,102.56554317253148,2.638682159458949
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.8526,1.884,94.29125788150117,2.5739152029248773
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.884,1.9154,96.25940544116057,2.6823014494734063
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.9154,1.9468,92.92833683912988,2.555048634030265
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.9468,1.9782,92.47748819277552,2.409964124233556
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.9782,2.0096,87.335420895388,2.4641727336854267
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.0096,2.041,82.83805281592426,2.3543747695488997
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.041,2.0724,82.87822835617585,2.4377080144478143
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.0724,2.1038,79.9710607488561,2.1689489596636857
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.1038,2.1352,73.4381630907262,2.3671439288020037
